INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,OBS_VALUE,CONF_STATUS,FREQ
2010,OPN,20,2010-Q4,102.19999999999999,F,Q
2010,OPN,31,2010-Q4,102.08999999999999,C,Q
2010,OPN,39,2010-Q4,103.08666666666666,N,Q
2010,OPN,40,2010-Q4,103.46666666666665,E,Q
2010,OPN,50,2010-Q4,100.14666666666666,F,Q
2010,OPN,60,2010-Q4,101.85666666666667,F,Q
2010,OPN,70,2010-Q4,100.99333333333334,C,Q
2010,OPN,80,2010-Q4,101.02333333333333,N,Q
2010,OPN,90,2010-Q4,102.48666666666668,E,Q
2010,OPN,100,2010-Q4,100.01666666666667,F,Q
2010,OPN,200,2010-Q4,102.17,F,Q
2010,OPN,257,2010-Q4,100.19,C,Q
2010,OPN,3500,2010-Q4,103.03333333333332,N,Q
2010,OPN,2351,2010-Q4,99.51333333333334,N,Q
2010,OPN,2360,2010-Q4,98.97333333333334,E,Q
2010,OPN,2361,2010-Q4,97.88333333333333,F,Q
2010,OPN,2362,2010-Q4,99.37,F,Q
2010,OPN,2363,2010-Q4,99.88,C,Q
2010,OPN,2369,2010-Q4,104.67333333333333,N,Q
2010,OPN,2370,2010-Q4,99.29,E,Q
2010,OPN,2390,2010-Q4,104.26333333333334,F,Q
2010,OPN,2399,2010-Q4,104.39999999999999,F,Q
2010,OPN,2000,2010-Q4,103.22666666666667,C,Q
2010,OPN,2010,2010-Q4,104.12,N,Q
2010,OPN,2011,2010-Q4,106.77666666666666,E,Q
2010,OPN,2012,2010-Q4,108.26666666666667,F,Q
2010,OPN,2013,2010-Q4,108.52,F,Q
2010,OPN,2014,2010-Q4,104.62666666666667,C,Q
2010,OPN,2016,2010-Q4,101.70333333333333,N,Q
2010,OPN,2630,2010-Q4,100.01,N,Q
2010,OPN,2700,2010-Q4,100.36333333333334,E,Q
2010,OPN,2710,2010-Q4,100.0,F,Q
2010,OPN,2711,2010-Q4,100.0,F,Q
2010,OPN,2730,2010-Q4,105.54,C,Q
2010,OPN,2732,2010-Q4,105.63666666666666,N,Q
2010,OPN,2733,2010-Q4,100.19,E,Q
2010,OPN,2740,2010-Q4,100.11666666666667,F,Q
2010,OPN,2750,2010-Q4,104.51333333333332,F,Q
2010,OPN,2752,2010-Q4,99.95,C,Q
2010,OPN,2790,2010-Q4,91.21,N,Q
2010,OPN,2800,2010-Q4,100.21,E,Q
2010,OPN,2810,2010-Q4,100.06,F,Q
2010,OPN,2820,2010-Q4,101.04,F,Q
2010,OPN,2822,2010-Q4,100.0,C,Q
2010,OPN,2825,2010-Q4,101.46,N,Q
2010,OPN,1030,2010-Q4,99.8,F,Q
2010,OPN,1031,2010-Q4,98.84666666666665,F,Q
2010,OPN,1039,2010-Q4,100.50333333333333,C,Q
2010,OPN,1040,2010-Q4,110.52,N,Q
2010,OPN,1050,2010-Q4,104.31333333333333,E,Q
2010,OPN,1051,2010-Q4,104.82666666666667,F,Q
2010,OPN,1052,2010-Q4,100.0,F,Q
2010,OPN,1060,2010-Q4,111.47666666666667,C,Q
2010,OPN,1393,2010-Q4,100.52999999999999,C,Q
2010,OPN,1396,2010-Q4,100.0,N,Q
2010,OPN,1410,2010-Q4,99.73333333333333,E,Q
2010,OPN,1412,2010-Q4,100.96,F,Q
2010,OPN,1413,2010-Q4,99.39999999999999,F,Q
2010,OPN,1414,2010-Q4,100.12666666666667,C,Q
2010,OPN,1419,2010-Q4,100.92,N,Q
2010,OPN,1430,2010-Q4,100.0,E,Q
2010,OPN,1439,2010-Q4,100.0,F,Q
2010,OPN,1500,2010-Q4,100.31333333333333,F,Q
2010,OPN,1510,2010-Q4,100.24000000000001,C,Q
2010,OPN,1512,2010-Q4,100.26666666666667,N,Q
2010,OPN,1600,2010-Q4,104.97333333333331,E,Q
2010,OPN,1610,2010-Q4,102.36,F,Q
2010,OPN,1620,2010-Q4,105.29,F,Q
2010,OPN,1621,2010-Q4,106.34333333333332,C,Q
2010,OPN,3100,2010-Q4,101.93,E,Q
2010,OPN,3101,2010-Q4,101.77,F,Q
2010,OPN,3102,2010-Q4,99.95,F,Q
2010,OPN,3103,2010-Q4,101.71,C,Q
2010,OPN,3109,2010-Q4,102.15000000000002,N,Q
2010,OPN,3200,2010-Q4,101.15000000000002,E,Q
2010,OPN,3250,2010-Q4,103.12,F,Q
2010,OPN,3290,2010-Q4,100.0,F,Q
2010,OPN,3299,2010-Q4,100.0,C,Q
2010,OPN,3310,2010-Q4,100.68333333333334,N,Q
2010,OPN,3312,2010-Q4,100.10666666666667,E,Q
2010,OPN,3320,2010-Q4,97.06,F,Q
2010,OPI,20,2011-Q1,107.33999999999999,F,Q
2010,OPI,31,2011-Q1,105.16000000000001,C,Q
2010,OPI,39,2011-Q1,110.31666666666668,N,Q
2010,OPI,40,2011-Q1,108.16000000000001,E,Q
2010,OPI,812,2011-Q1,99.75666666666666,E,Q
2010,OPI,2300,2011-Q1,101.38,F,Q
2010,OPI,2310,2011-Q1,101.80666666666667,F,Q
2010,OPI,2311,2011-Q1,102.67,C,Q
2010,OPI,2312,2011-Q1,101.0,N,Q
2010,OPI,2314,2011-Q1,100.0,E,Q
2010,OPI,2330,2011-Q1,102.54,F,Q
2010,OPI,2332,2011-Q1,102.54,F,Q
2010,OPI,2350,2011-Q1,99.3,C,Q
2010,OPI,2351,2011-Q1,98.88,N,Q
2010,OPI,2360,2011-Q1,100.53333333333335,E,Q
2010,OPI,2361,2011-Q1,100.88999999999999,F,Q
2010,OPI,2362,2011-Q1,96.22666666666667,F,Q
2010,OPI,2363,2011-Q1,99.42,C,Q
2010,OPI,2369,2011-Q1,103.37333333333333,N,Q
2010,OPI,2370,2011-Q1,101.49666666666667,E,Q
2010,OPI,2521,2011-Q1,103.91333333333334,E,Q
2010,OPI,2529,2011-Q1,103.87333333333333,F,Q
2010,OPI,2560,2011-Q1,100.19,F,Q
2010,OPI,2561,2011-Q1,100.06,C,Q
2010,OPI,2562,2011-Q1,100.25,N,Q
2010,OPI,2570,2011-Q1,100.0,E,Q
2010,OPI,2590,2011-Q1,105.33666666666666,F,Q
2010,OPI,2599,2011-Q1,105.41000000000001,F,Q
2010,OPI,2600,2011-Q1,105.82,C,Q
2010,OPI,2630,2011-Q1,99.02,N,Q
2010,OPI,2700,2011-Q1,102.32333333333334,E,Q
2010,OPI,2710,2011-Q1,100.83,F,Q
2010,OPI,2711,2011-Q1,100.0,F,Q
2010,OPI,2730,2011-Q1,111.11,C,Q
2010,OPI,2732,2011-Q1,111.2,N,Q
2010,OPI,2733,2011-Q1,102.06,E,Q
2010,OPI,1020,2011-Q1,106.33,E,Q
2010,OPI,1030,2011-Q1,102.41000000000001,F,Q
2010,OPI,1031,2011-Q1,103.33999999999999,F,Q
2010,OPI,1039,2011-Q1,101.17666666666668,C,Q
2010,OPI,1040,2011-Q1,111.63333333333333,N,Q
2010,OPI,1050,2011-Q1,106.8,E,Q
2010,OPI,1051,2011-Q1,107.49000000000001,F,Q
2010,OPI,1052,2011-Q1,100.58,F,Q
2010,OPI,1060,2011-Q1,125.29333333333334,C,Q
2010,OPI,1061,2011-Q1,114.97666666666667,N,Q
2010,OPI,1062,2011-Q1,133.01000000000002,E,Q
2010,OPI,1070,2011-Q1,105.17333333333333,F,Q
2010,OPI,1071,2011-Q1,108.92,F,Q
2010,OPI,1072,2011-Q1,102.35333333333334,C,Q
2010,OPI,1080,2011-Q1,100.55666666666667,N,Q
2010,OPI,1082,2011-Q1,99.75999999999999,E,Q
2010,OPI,1392,2011-Q1,106.91666666666667,F,Q
2010,OPI,1393,2011-Q1,102.02,C,Q
2010,OPI,1396,2011-Q1,100.02,N,Q
2010,OPI,1410,2011-Q1,101.92,E,Q
2010,OPI,1412,2011-Q1,102.59333333333332,F,Q
2010,OPI,1413,2011-Q1,100.43666666666667,F,Q
2010,OPI,1414,2011-Q1,108.19333333333334,C,Q
2010,OPI,1419,2011-Q1,108.84999999999998,N,Q
2010,OPI,1430,2011-Q1,100.0,E,Q
2010,OPI,1439,2011-Q1,100.0,F,Q
2010,OPI,1500,2011-Q1,101.63,F,Q
2010,OPI,1510,2011-Q1,101.33,C,Q
2010,OPI,1512,2011-Q1,100.66000000000001,N,Q
2010,OPI,1600,2011-Q1,107.04333333333334,E,Q
2010,OPI,1610,2011-Q1,103.09999999999998,F,Q
2010,OPI,1620,2011-Q1,107.92999999999999,F,Q
2010,OPI,3290,2011-Q1,101.54,F,Q
2010,OPI,3299,2011-Q1,101.79,C,Q
2010,OPI,3310,2011-Q1,101.13,N,Q
2010,OPI,3312,2011-Q1,100.25999999999999,E,Q
2010,OPI,3320,2011-Q1,101.77,F,Q
2010,OPD,20,2011-Q1,106.89333333333333,F,Q
2010,OPD,31,2011-Q1,104.38333333333333,C,Q
2010,OPD,39,2011-Q1,109.71333333333332,N,Q
2010,OPD,40,2011-Q1,106.72000000000001,E,Q
2010,OPD,50,2011-Q1,101.71333333333332,F,Q
2010,OPD,60,2011-Q1,102.82666666666667,F,Q
2010,OPD,70,2011-Q1,103.17,C,Q
2010,OPD,80,2011-Q1,103.14333333333333,N,Q
2010,OPD,90,2011-Q1,113.78333333333332,E,Q
2010,OPD,100,2011-Q1,101.16666666666667,F,Q
2010,OPD,200,2011-Q1,105.75666666666666,F,Q
2010,OPD,2430,2011-Q1,114.14999999999999,F,Q
2010,OPD,2434,2011-Q1,114.57333333333334,F,Q
2010,OPD,2440,2011-Q1,112.29,C,Q
2010,OPD,2444,2011-Q1,117.45333333333333,N,Q
2010,OPD,2450,2011-Q1,102.67,E,Q
2010,OPD,2451,2011-Q1,103.26,F,Q
2010,OPD,2453,2011-Q1,101.41000000000001,F,Q
2010,OPD,810,2011-Q1,101.17666666666666,C,Q
2010,OPD,811,2011-Q1,102.08999999999999,N,Q
2010,OPD,812,2011-Q1,99.61666666666666,E,Q
2010,OPD,2300,2011-Q1,101.11333333333334,F,Q
2010,OPD,2310,2011-Q1,101.86,F,Q
2010,OPD,2311,2011-Q1,102.65666666666668,C,Q
2010,OPD,2312,2011-Q1,101.00333333333333,N,Q
2010,OPD,2314,2011-Q1,100.0,E,Q
2010,OPD,2330,2011-Q1,102.5,F,Q
2010,OPD,2060,2011-Q1,106.70333333333333,F,Q
2010,OPD,2100,2011-Q1,100.26333333333332,F,Q
2010,OPD,2110,2011-Q1,107.42,C,Q
2010,OPD,2120,2011-Q1,100.0,N,Q
2010,OPD,2500,2011-Q1,103.97000000000001,E,Q
2010,OPD,2510,2011-Q1,107.39666666666666,F,Q
2010,OPD,2511,2011-Q1,110.53000000000002,F,Q
2010,OPD,2512,2011-Q1,102.52666666666666,C,Q
2010,OPD,2520,2011-Q1,104.35666666666668,N,Q
2010,OPD,2521,2011-Q1,104.24666666666667,E,Q
2010,OPD,2529,2011-Q1,103.88,F,Q
2010,OPD,2560,2011-Q1,100.21,F,Q
2010,OPD,2561,2011-Q1,100.02,C,Q
2010,OPD,2562,2011-Q1,100.29,N,Q
2010,OPD,2570,2011-Q1,100.0,E,Q
2010,OPD,2590,2011-Q1,104.88333333333333,F,Q
2010,OPD,1013,2011-Q1,100.57000000000001,N,Q
2010,OPD,1020,2011-Q1,109.27,E,Q
2010,OPD,1030,2011-Q1,102.56,F,Q
2010,OPD,1031,2011-Q1,103.22333333333334,F,Q
2010,OPD,1039,2011-Q1,101.48333333333333,C,Q
2010,OPD,1040,2011-Q1,112.33666666666666,N,Q
2010,OPD,1050,2011-Q1,105.86333333333333,E,Q
2010,OPD,1051,2011-Q1,106.39666666666666,F,Q
2010,OPD,1052,2011-Q1,100.75999999999999,F,Q
2010,OPD,1060,2011-Q1,120.00666666666666,C,Q
2010,OPD,1061,2011-Q1,111.30666666666667,N,Q
2010,OPD,1062,2011-Q1,133.90333333333334,E,Q
2010,OPD,1070,2011-Q1,105.86,F,Q
2010,OPD,1071,2011-Q1,109.5,F,Q
2010,OPD,1072,2011-Q1,102.23,C,Q
2010,OPD,1080,2011-Q1,100.83666666666666,N,Q
2010,OPD,1419,2011-Q1,109.2,N,Q
2010,OPD,1430,2011-Q1,100.0,E,Q
2010,OPD,1439,2011-Q1,100.0,F,Q
2010,OPD,1500,2011-Q1,102.33,F,Q
2010,OPD,1510,2011-Q1,101.31,C,Q
2010,OPD,1512,2011-Q1,100.21,N,Q
2010,OPD,1600,2011-Q1,104.82333333333334,E,Q
2010,OPD,1610,2011-Q1,103.42,F,Q
2010,OPD,1620,2011-Q1,105.17,F,Q
2010,OPD,1621,2011-Q1,111.28333333333335,C,Q
2010,OPD,1623,2011-Q1,101.83,N,Q
2010,OPD,1624,2011-Q1,104.13666666666667,E,Q
2010,OPD,1629,2011-Q1,100.43,F,Q
2010,OPD,1700,2011-Q1,106.48666666666668,F,Q
2010,OPD,1720,2011-Q1,104.40666666666665,C,Q
2010,OPD,1721,2011-Q1,108.0,N,Q
2010,OPN,39,2011-Q1,110.8,N,Q
2010,OPN,40,2011-Q1,109.14333333333333,E,Q
2010,OPN,50,2011-Q1,102.28333333333335,F,Q
2010,OPN,60,2011-Q1,102.69333333333333,F,Q
2010,OPN,70,2011-Q1,102.25333333333333,C,Q
2010,OPN,80,2011-Q1,102.27666666666669,N,Q
2010,OPN,90,2011-Q1,113.28333333333335,E,Q
2010,OPN,100,2011-Q1,101.09333333333332,F,Q
2010,OPN,200,2011-Q1,107.57666666666667,F,Q
2010,OPN,257,2011-Q1,103.16333333333334,C,Q
2010,OPN,3500,2011-Q1,111.52666666666666,N,Q
2010,OPN,1920,2011-Q1,113.36333333333334,E,Q
2010,OPN,3510,2011-Q1,111.63,F,Q
2010,OPN,3520,2011-Q1,111.05333333333333,F,Q
2010,OPN,3600,2011-Q1,101.09333333333332,C,Q
2010,OPN,2400,2011-Q1,110.33666666666666,N,Q
2010,OPN,2369,2011-Q1,104.50666666666666,N,Q
2010,OPN,2370,2011-Q1,101.21666666666665,E,Q
2010,OPN,2390,2011-Q1,107.01666666666667,F,Q
2010,OPN,2399,2011-Q1,107.15666666666665,F,Q
2010,OPN,2000,2011-Q1,110.05666666666667,C,Q
2010,OPN,2010,2011-Q1,113.41000000000001,N,Q
2010,OPN,2011,2011-Q1,111.92,E,Q
2010,OPN,2012,2011-Q1,113.12333333333333,F,Q
2010,OPN,2013,2011-Q1,113.89999999999999,F,Q
2010,OPN,2014,2011-Q1,124.13666666666666,C,Q
2010,OPN,2016,2011-Q1,100.68333333333334,N,Q
2010,OPN,2030,2011-Q1,109.97333333333334,E,Q
2010,OPN,2040,2011-Q1,101.55333333333333,F,Q
2010,OPN,2042,2011-Q1,100.0,F,Q
2010,OPN,2050,2011-Q1,98.85666666666667,C,Q
2010,OPN,2053,2011-Q1,100.88,N,Q
2010,OPN,2732,2011-Q1,111.2,N,Q
2010,OPN,2733,2011-Q1,101.7,E,Q
2010,OPN,2740,2011-Q1,101.02666666666666,F,Q
2010,OPN,2750,2011-Q1,108.64999999999999,F,Q
2010,OPN,2752,2011-Q1,99.95,C,Q
2010,OPN,2790,2011-Q1,91.21,N,Q
2010,OPN,2800,2011-Q1,101.28333333333335,E,Q
2010,OPN,2810,2011-Q1,101.5,F,Q
2010,OPN,2820,2011-Q1,101.67666666666666,F,Q
2010,OPN,2822,2011-Q1,101.18,C,Q
2010,OPN,2825,2011-Q1,102.73,N,Q
2010,OPN,2829,2011-Q1,97.01,E,Q
2010,OPN,2830,2011-Q1,100.91000000000001,F,Q
2010,OPN,2890,2011-Q1,100.85333333333334,F,Q
2010,OPN,2893,2011-Q1,100.28000000000002,C,Q
2010,OPN,2894,2011-Q1,102.5,N,Q
2010,OPN,1080,2011-Q1,100.31666666666666,N,Q
2010,OPN,1082,2011-Q1,99.76666666666667,E,Q
2010,OPN,1083,2011-Q1,105.45333333333332,F,Q
2010,OPN,1084,2011-Q1,100.36666666666667,F,Q
2010,OPN,1085,2011-Q1,103.26333333333334,C,Q
2010,OPN,1089,2011-Q1,100.01333333333334,N,Q
2010,OPN,1090,2011-Q1,118.67,E,Q
2010,OPN,1091,2011-Q1,119.29,F,Q
2010,OPN,1100,2011-Q1,102.11333333333334,F,Q
2010,OPN,1101,2011-Q1,99.92,C,Q
2010,OPN,1105,2011-Q1,100.0,N,Q
2010,OPN,1107,2011-Q1,100.15333333333335,E,Q
2010,OPN,1200,2011-Q1,101.0,F,Q
2010,OPN,1300,2011-Q1,104.36666666666667,F,Q
2010,OPN,1310,2011-Q1,128.26333333333332,C,Q
2010,OPN,1320,2011-Q1,106.24666666666667,N,Q
2010,OPN,2222,2011-Q1,109.00666666666666,F,Q
2010,OPN,2223,2011-Q1,100.24000000000001,C,Q
2010,OPN,2229,2011-Q1,95.92666666666666,N,Q
2010,OPN,3100,2011-Q1,102.53666666666668,E,Q
2010,OPN,3101,2011-Q1,102.04,F,Q
2010,OPN,3102,2011-Q1,102.25666666666666,F,Q
2010,OPN,3103,2011-Q1,100.25333333333333,C,Q
2010,OPN,3109,2011-Q1,103.92666666666666,N,Q
2010,OPN,3200,2011-Q1,101.36,E,Q
2010,OPN,3250,2011-Q1,102.83,F,Q
2010,OPN,3290,2011-Q1,100.89,F,Q
2010,OPN,3299,2011-Q1,100.99,C,Q
2010,OPN,3310,2011-Q1,101.14999999999999,N,Q
2010,OPN,3312,2011-Q1,100.40333333333335,E,Q
2010,OPN,3320,2011-Q1,100.71666666666665,F,Q
2010,OPI,20,2011-Q2,109.96333333333332,F,Q
2010,OPI,2453,2011-Q2,100.74,F,Q
2010,OPI,810,2011-Q2,101.52,C,Q
2010,OPI,811,2011-Q2,101.96,N,Q
2010,OPI,812,2011-Q2,100.76,E,Q
2010,OPI,2300,2011-Q2,102.14666666666666,F,Q
2010,OPI,2310,2011-Q2,104.46666666666665,F,Q
2010,OPI,2311,2011-Q2,111.28666666666668,C,Q
2010,OPI,2312,2011-Q2,100.40666666666668,N,Q
2010,OPI,2314,2011-Q2,94.0,E,Q
2010,OPI,2330,2011-Q2,102.54,F,Q
2010,OPI,2332,2011-Q2,102.54,F,Q
2010,OPI,2350,2011-Q2,99.3,C,Q
2010,OPI,2351,2011-Q2,98.88,N,Q
2010,OPI,2360,2011-Q2,99.68666666666667,E,Q
2010,OPI,2361,2011-Q2,99.89999999999999,F,Q
2010,OPI,2362,2011-Q2,96.71,F,Q
2010,OPI,2511,2011-Q2,111.05999999999999,F,Q
2010,OPI,2512,2011-Q2,102.82333333333332,C,Q
2010,OPI,2520,2011-Q2,105.12,N,Q
2010,OPI,2521,2011-Q2,104.69666666666667,E,Q
2010,OPI,2529,2011-Q2,105.29666666666667,F,Q
2010,OPI,2560,2011-Q2,100.02,F,Q
2010,OPI,2561,2011-Q2,100.06,C,Q
2010,OPI,2562,2011-Q2,100.01,N,Q
2010,OPI,2730,2011-Q2,107.72666666666667,C,Q
2010,OPI,2732,2011-Q2,107.80333333333333,N,Q
2010,OPI,2733,2011-Q2,102.08,E,Q
2010,OPI,2740,2011-Q2,102.78000000000002,F,Q
2010,OPI,2750,2011-Q2,109.12,F,Q
2010,OPI,2752,2011-Q2,99.96,C,Q
2010,OPI,2790,2011-Q2,91.21,N,Q
2010,OPI,2800,2011-Q2,101.35333333333334,E,Q
2010,OPI,2810,2011-Q2,101.61,F,Q
2010,OPI,2820,2011-Q2,101.32,F,Q
2010,OPI,2822,2011-Q2,101.17,C,Q
2010,OPI,2825,2011-Q2,102.39,N,Q
2010,OPI,2829,2011-Q2,98.15000000000002,E,Q
2010,OPI,2830,2011-Q2,101.04,F,Q
2010,OPI,2890,2011-Q2,101.15333333333332,F,Q
2010,OPI,2893,2011-Q2,100.83,C,Q
2010,OPI,1072,2011-Q2,103.04,C,Q
2010,OPI,1080,2011-Q2,101.74666666666667,N,Q
2010,OPI,1082,2011-Q2,100.00666666666667,E,Q
2010,OPI,1083,2011-Q2,121.62333333333333,F,Q
2010,OPI,1084,2011-Q2,100.69333333333334,F,Q
2010,OPI,1085,2011-Q2,102.81,C,Q
2010,OPI,1089,2011-Q2,100.03000000000002,N,Q
2010,OPI,1090,2011-Q2,117.06,E,Q
2010,OPI,1091,2011-Q2,117.21666666666665,F,Q
2010,OPI,1100,2011-Q2,101.89999999999999,F,Q
2010,OPI,1101,2011-Q2,99.48,C,Q
2010,OPI,1105,2011-Q2,100.0,N,Q
2010,OPI,1107,2011-Q2,100.32,E,Q
2010,OPI,1200,2011-Q2,105.13666666666666,F,Q
2010,OPI,1300,2011-Q2,107.36666666666667,F,Q
2010,OPI,1310,2011-Q2,144.07333333333335,C,Q
2010,OPD,20,2011-Q2,109.29,F,Q
2010,OPD,31,2011-Q2,105.51666666666667,C,Q
2010,OPD,39,2011-Q2,113.24333333333334,N,Q
2010,OPD,40,2011-Q2,108.44333333333333,E,Q
2010,OPD,50,2011-Q2,102.04333333333334,F,Q
2010,OPD,60,2011-Q2,103.52,F,Q
2010,OPD,70,2011-Q2,104.14,C,Q
2010,OPD,80,2011-Q2,104.10333333333334,N,Q
2010,OPD,3600,2011-Q2,98.05666666666666,C,Q
2010,OPD,2400,2011-Q2,113.63666666666666,N,Q
2010,OPD,2410,2011-Q2,114.84666666666668,E,Q
2010,OPD,2430,2011-Q2,112.83666666666666,F,Q
2010,OPD,2434,2011-Q2,112.87333333333333,F,Q
2010,OPD,2440,2011-Q2,111.48,C,Q
2010,OPD,2444,2011-Q2,111.73,N,Q
2010,OPD,2450,2011-Q2,103.18333333333334,E,Q
2010,OPD,2451,2011-Q2,103.98000000000002,F,Q
2010,OPD,2453,2011-Q2,101.41000000000001,F,Q
2010,OPD,810,2011-Q2,101.39,C,Q
2010,OPD,811,2011-Q2,102.08999999999999,N,Q
2010,OPD,812,2011-Q2,100.19,E,Q
2010,OPD,2300,2011-Q2,101.58999999999999,F,Q
2010,OPD,2310,2011-Q2,104.64666666666666,F,Q
2010,OPD,2311,2011-Q2,111.27,C,Q
2010,OPD,2050,2011-Q2,100.60000000000001,C,Q
2010,OPD,2053,2011-Q2,100.83,N,Q
2010,OPD,2059,2011-Q2,100.72666666666667,E,Q
2010,OPD,2060,2011-Q2,120.27666666666666,F,Q
2010,OPD,2100,2011-Q2,100.40000000000002,F,Q
2010,OPD,2110,2011-Q2,111.65000000000002,C,Q
2010,OPD,2120,2011-Q2,100.0,N,Q
2010,OPD,2500,2011-Q2,104.75666666666666,E,Q
2010,OPD,2510,2011-Q2,108.49000000000001,F,Q
2010,OPD,2511,2011-Q2,112.17999999999999,F,Q
2010,OPD,2512,2011-Q2,102.83,C,Q
2010,OPD,2520,2011-Q2,105.23666666666666,N,Q
2010,OPD,2521,2011-Q2,104.90333333333335,E,Q
2010,OPD,2529,2011-Q2,105.30666666666667,F,Q
2010,OPD,2560,2011-Q2,100.02,F,Q
2010,OPD,2561,2011-Q2,100.02,C,Q
2010,OPD,2893,2011-Q2,100.8,C,Q
2010,OPD,2894,2011-Q2,103.06333333333333,N,Q
2010,OPD,2900,2011-Q2,100.56666666666668,E,Q
2010,OPD,2910,2011-Q2,100.94333333333334,F,Q
2010,OPD,2920,2011-Q2,104.92333333333333,F,Q
2010,OPD,2930,2011-Q2,98.81,C,Q
2010,OPD,2932,2011-Q2,98.83,N,Q
2010,OPD,1000,2011-Q2,107.25999999999999,E,Q
2010,OPD,1010,2011-Q2,102.94,F,Q
2010,OPD,1011,2011-Q2,101.66666666666667,F,Q
2010,OPD,1012,2011-Q2,109.14,C,Q
2010,OPD,1013,2011-Q2,101.42666666666666,N,Q
2010,OPD,1020,2011-Q2,108.64333333333333,E,Q
2010,OPD,1030,2011-Q2,102.13333333333333,F,Q
2010,OPD,1031,2011-Q2,103.37666666666667,F,Q
2010,OPD,1039,2011-Q2,100.35666666666667,C,Q
2010,OPD,1310,2011-Q2,147.9766666666667,C,Q
2010,OPD,1320,2011-Q2,104.85666666666667,N,Q
2010,OPD,1330,2011-Q2,100.0,E,Q
2010,OPD,1390,2011-Q2,104.19000000000001,F,Q
2010,OPD,1392,2011-Q2,107.98,F,Q
2010,OPD,1393,2011-Q2,102.59333333333335,C,Q
2010,OPD,1396,2011-Q2,100.02,N,Q
2010,OPD,1410,2011-Q2,102.31,E,Q
2010,OPD,1412,2011-Q2,104.04,F,Q
2010,OPD,1413,2011-Q2,101.28000000000002,F,Q
2010,OPD,1414,2011-Q2,101.59333333333332,C,Q
2010,OPD,1419,2011-Q2,109.2,N,Q
2010,OPD,1430,2011-Q2,100.0,E,Q
2010,OPD,1439,2011-Q2,100.0,F,Q
2010,OPD,1500,2011-Q2,102.35666666666667,F,Q
2010,OPD,1510,2011-Q2,101.35000000000001,C,Q
2010,OPD,3103,2011-Q2,101.33999999999999,C,Q
2010,OPD,3109,2011-Q2,104.12,N,Q
2010,OPD,3200,2011-Q2,102.21999999999998,E,Q
2010,OPD,3250,2011-Q2,102.05,F,Q
2010,OPD,3290,2011-Q2,102.54,F,Q
2010,OPD,3299,2011-Q2,102.43,C,Q
2010,OPD,3310,2011-Q2,101.88333333333333,N,Q
2010,OPD,3312,2011-Q2,100.03000000000002,E,Q
2010,OPD,3320,2011-Q2,99.63,F,Q
2010,OPN,20,2011-Q2,110.51333333333332,F,Q
2010,OPN,31,2011-Q2,107.57000000000001,C,Q
2010,OPN,39,2011-Q2,115.07,N,Q
2010,OPN,40,2011-Q2,112.25666666666666,E,Q
2010,OPN,50,2011-Q2,102.29666666666667,F,Q
2010,OPN,60,2011-Q2,103.72000000000001,F,Q
2010,OPN,70,2011-Q2,103.06,C,Q
2010,OPN,2311,2011-Q2,111.29,C,Q
2010,OPN,2312,2011-Q2,100.41000000000001,N,Q
2010,OPN,2314,2011-Q2,94.0,E,Q
2010,OPN,2330,2011-Q2,102.62,F,Q
2010,OPN,2332,2011-Q2,102.62,F,Q
2010,OPN,2350,2011-Q2,99.75,C,Q
2010,OPN,2351,2011-Q2,99.51,N,Q
2010,OPN,2360,2011-Q2,98.08333333333333,E,Q
2010,OPN,2361,2011-Q2,96.32333333333334,F,Q
2010,OPN,2362,2011-Q2,96.71,F,Q
2010,OPN,2363,2011-Q2,98.36,C,Q
2010,OPN,2369,2011-Q2,96.31666666666666,N,Q
2010,OPN,2370,2011-Q2,101.28000000000002,E,Q
2010,OPN,2390,2011-Q2,108.20666666666666,F,Q
2010,OPN,2399,2011-Q2,108.34666666666668,F,Q
2010,OPN,2000,2011-Q2,114.46666666666665,C,Q
2010,OPN,2561,2011-Q2,100.15000000000002,C,Q
2010,OPN,2562,2011-Q2,99.96999999999998,N,Q
2010,OPN,2570,2011-Q2,100.0,E,Q
2010,OPN,2590,2011-Q2,108.48333333333333,F,Q
2010,OPN,2599,2011-Q2,113.55,F,Q
2010,OPN,2600,2011-Q2,107.76,C,Q
2010,OPN,2630,2011-Q2,99.0,N,Q
2010,OPN,2700,2011-Q2,101.47333333333334,E,Q
2010,OPN,2710,2011-Q2,100.0,F,Q
2010,OPN,2711,2011-Q2,100.0,F,Q
2010,OPN,2730,2011-Q2,107.7,C,Q
2010,OPN,2732,2011-Q2,107.79666666666667,N,Q
2010,OPN,2733,2011-Q2,101.71,E,Q
2010,OPN,2740,2011-Q2,102.33999999999999,F,Q
2010,OPN,2750,2011-Q2,109.21,F,Q
2010,OPN,2752,2011-Q2,99.95,C,Q
2010,OPN,1039,2011-Q2,100.13666666666667,C,Q
2010,OPN,1040,2011-Q2,109.35666666666667,N,Q
2010,OPN,1050,2011-Q2,111.28333333333335,E,Q
2010,OPN,1051,2011-Q2,112.5,F,Q
2010,OPN,1052,2011-Q2,101.29,F,Q
2010,OPN,1060,2011-Q2,128.48666666666665,C,Q
2010,OPN,1061,2011-Q2,118.92333333333333,N,Q
2010,OPN,1062,2011-Q2,132.48333333333332,E,Q
2010,OPN,1070,2011-Q2,104.25666666666666,F,Q
